country,year,female_lfp,fertility,gdppc
Japan,2012,48.0999984741211,1.41,45300.7782336958
Jordan,2012,15.3000001907349,3.505,3977.52650027204
Kazakhstan,2012,67.5,2.62,9923.81462007857
Kenya,2012,62,4.481,1043.12388847516
"Korea, Rep.",2012,49.9000015258789,1.297,23214.124810545
Kuwait,2012,43.4000015258789,2.209,39454.1344432572
Kyrgyz Republic,2012,55.7000007629395,3.2,905.165668802713
Lao PDR,2012,76.3000030517578,3.138,1285.15256763046
Latvia,2012,54.5,1.44,12903.8766701962
Lebanon,2012,22.7999992370605,1.671,8045.13515463569
Lesotho,2012,58.7999992370605,3.253,1312.158874345
Liberia,2012,58.2000007629395,4.868,360.491792620888
Libya,2012,30,2.543,NA
Lithuania,2012,55.7999992370605,1.6,13684.9579359741
Luxembourg,2012,50.7000007629395,1.57,100273.850824754
"Macao SAR, China",2012,65.9000015258789,1.16,67012.4379733537
"Macedonia, FYR",2012,42.9000015258789,1.497,4631.27969648583
Madagascar,2012,86.8000030517578,4.528,409.310205621007
Malawi,2012,84.6999969482422,5.318,473.410160097783
Malaysia,2012,44.2999992370605,1.968,9758.69609581099
Maldives,2012,55.9000015258789,2.175,6724.18157093647
Mali,2012,50.5999984741211,6.396,678.522544098992
Malta,2012,38,1.43,21823.9672561549
Mauritania,2012,28.6000003814697,4.721,1272.16370487839
Mauritius,2012,43.5,1.54,8580.08565130036
Mexico,2012,45,2.3,9319.06437046624
Moldova,2012,37,1.269,1731.51079758455
Mongolia,2012,56.0999984741211,2.641,3372.62708210384
Montenegro,2012,43,1.725,6697.09181658868
Morocco,2012,26.2999992370605,2.545,3014.72703258224
Mozambique,2012,85.6999969482422,5.472,453.11291435341
Myanmar,2012,75.1999969482422,2.28,1068.56793300655
Namibia,2012,54.2999992370605,3.586,5435.72452976209
Nepal,2012,79.9000015258789,2.381,630.589595796001
Netherlands,2012,58.7000007629395,1.72,50215.9537467881
New Zealand,2012,62.0999984741211,2.1,34870.4142587749
Nicaragua,2012,47,2.34,1668.38884571865
Niger,2012,39.9000015258789,7.642,370.94808044973
Nigeria,2012,48.0999984741211,5.758,2399.33481033819
Norway,2012,61.5,1.85,88584.8711278313
Oman,2012,28.6000003814697,2.857,17884.6227020703
Pakistan,2012,24.3999996185303,3.744,1063.60577998683
Panama,2012,49,2.484,9433.28602786893
Papua New Guinea,2012,70.5,3.869,1624.40120490272
Paraguay,2012,55.4000015258789,2.625,3235.75205370423
Peru,2012,68,2.504,5519.22786296207
Philippines,2012,51,3.048,2298.79144333364
Poland,2012,48.9000015258789,1.33,13436.9835295477
Portugal,2012,55.4000015258789,1.28,21354.5016086385
Puerto Rico,2012,34.0999984741211,1.5425,25820.7971011912
Qatar,2012,50.7999992370605,2.059,73677.8638253014
Romania,2012,48.5,1.52,8518.32291889489
Russian Federation,2012,57,1.7,11493.4020440141
Rwanda,2012,86.5,4.143,618.092880729903
Samoa,2012,23.3999996185303,4.212,3692.5986854414
Sao Tome and Principe,2012,44.9000015258789,4.689,1191.22891642562
Saudi Arabia,2012,18.2000007629395,2.873,20696.5767311125
Senegal,2012,65.9000015258789,5.161,995.729624628918
Serbia,2012,44.2999992370605,1.45,5501.69655272997
Sierra Leone,2012,65.6999969482422,4.874,522.712046393207
Singapore,2012,59,1.29,49000.7062012779
Slovak Republic,2012,51,1.34,17300.6593374235
Slovenia,2012,52.2999992370605,1.58,22860.9074247317
Solomon Islands,2012,53.4000015258789,4.098,1445.39804939478
South Africa,2012,44.2000007629395,2.412,7568.45469850792
Spain,2012,52.5999984741211,1.32,29508.7822260003
Sri Lanka,2012,35,2.138,3286.16861143409
St. Lucia,2012,62.5999984741211,1.936,6782.13455820431
St. Vincent and the Grenadines,2012,55.7000007629395,2.021,6290.22160636205
Sudan,2012,31.2000007629395,4.491,1715.03692107237
Suriname,2012,40.4000015258789,2.411,8967.64960749551
Swaziland,2012,43.7999992370605,3.407,3873.19667828051
Sweden,2012,60.2000007629395,1.91,52519.8565348027
Switzerland,2012,61.2000007629395,1.52,74767.0380421823
Tajikistan,2012,58.7000007629395,3.525,821.363700427245
Tanzania,2012,88.0999984741211,5.287,754.385396184341
Thailand,2012,64.4000015258789,1.534,5488.39619067671
Timor-Leste,2012,24.7000007629395,5.3,938.241432672039
Togo,2012,80.6999969482422,4.727,517.126881167067
Tonga,2012,53.5,3.815,3656.89509321302
Trinidad and Tobago,2012,52.9000015258789,1.798,16680.7923430341
Tunisia,2012,25.1000003814697,2.2,4169.20825734751
Turkey,2012,29.3999996185303,2.103,10851.22526029
Turkmenistan,2012,46.7000007629395,2.353,5563.19934654042
Uganda,2012,75.9000015258789,5.964,647.716230539254
Ukraine,2012,53,1.531,3153.73924469198
United Arab Emirates,2012,46.5999984741211,1.82,35899.1164309765
United Kingdom,2012,55.7000007629395,1.92,39225.0846481199
United States,2012,56.7999992370605,1.8805,49481.158653998304
Uruguay,2012,55.5,2.048,12913.2596901945
Uzbekistan,2012,47.9000015258789,2.3,1547.98156043502
Vanuatu,2012,61.5,3.419,2916.48615498133
"Venezuela, RB",2012,50.9000015258789,2.417,14514.8127778856
Vietnam,2012,72.8000030517578,1.957,1459.63736620914
West Bank and Gaza,2012,15.1999998092651,4.305,2720.26352596897
"Yemen, Rep.",2012,25.2000007629395,4.416,1110.10632901106
Zambia,2012,73.1999969482422,5.511,1556.72472625056
Zimbabwe,2012,83.1999969482422,4.016,800.378144497998
Afghanistan,2013,15.8000001907349,5.05,643.081145950878
Albania,2013,44.9000015258789,1.765,4329.98683389411
Algeria,2013,15.1999998092651,2.893,4617.51106533889
Angola,2013,63.2999992370605,6.165,4105.27990027826
Argentina,2013,47.5,2.335,10758.2824183138
Armenia,2013,54.2000007629395,1.553,3588.20032485784
Australia,2013,58.7999992370605,1.859,53703.5747322167
Austria,2013,54.5999984741211,1.44,47726.0309760194
Azerbaijan,2013,62.9000015258789,2,6078.32064851423
"Bahamas, The",2013,69.3000030517578,1.883,21714.2700696529
Bahrain,2013,39.2000007629395,2.075,21249.2650908121
Bangladesh,2013,57.4000015258789,2.209,881.898479582845
Barbados,2013,65.9000015258789,1.791,15895.7072011814
Belarus,2013,50.0999984741211,1.62,6330.85433028233
Belgium,2013,47.5,1.75,44050.550195841
Belize,2013,49.2000007629395,2.611,4359.77740715388
Benin,2013,67.5999984741211,4.846,781.133059980759
Bhutan,2013,66.6999969482422,2.082,2432.7516061747
Bolivia,2013,64.1999969482422,3.017,2231.55870151426
Bosnia and Herzegovina,2013,34.0999984741211,1.272,4594.7460432455
Botswana,2013,71.9000015258789,2.864,7149.46816681614
Brazil,2013,59.4000015258789,1.801,11797.4494119593
Brunei Darussalam,2013,52.5999984741211,1.893,34132.4552764115
Bulgaria,2013,47.9000015258789,1.48,7162.99482436387
Burkina Faso,2013,77.0999984741211,5.607,631.282519392523
Burundi,2013,83.3000030517578,6.035,219.532939480784
Cabo Verde,2013,51.5,2.339,3475.28776530135
Cambodia,2013,78.8000030517578,2.683,920.303571993388
Cameroon,2013,63.7999992370605,4.781,1222.82835097346
Canada,2013,61.5999984741211,1.61,49229.5037747617
Central African Republic,2013,72.5999984741211,4.368,287.018949517045
Chad,2013,64,6.264,933.835162711847
Chile,2013,49.2000007629395,1.774,14364.140969913
China,2013,63.9000015258789,1.555,5721.69369479588
Colombia,2013,55.7999992370605,1.922,7051.13231369165
Comoros,2013,35.2000007629395,4.56,771.901820713063
"Congo, Dem. Rep.",2013,70.6999969482422,6.103,351.474740465051
"Congo, Rep.",2013,68.5,4.919,3034.37497941812
Costa Rica,2013,46.5999984741211,1.841,8833.18476424437
Cote d'Ivoire,2013,52.4000015258789,5.063,1326.47147808701
Croatia,2013,44.7000007629395,1.46,13532.8607850919
Cuba,2013,43.4000015258789,1.622,6156.61819419978
Cyprus,2013,56,1.455,27097.307095245
Czech Republic,2013,51.0999984741211,1.46,19826.740035844
Denmark,2013,58.7000007629395,1.67,57430.8717745466
Djibouti,2013,36.2999992370605,3.262,1501.27229788694
Dominican Republic,2013,51.2999992370605,2.51,5825.47002387955
Ecuador,2013,54.7000007629395,2.571,5311.29181636008
"Egypt, Arab Rep.",2013,23.7000007629395,3.336,2654.28501599124
El Salvador,2013,47.7999992370605,1.958,3730.42229227465
Equatorial Guinea,2013,80.6999969482422,4.924,22617.3253524573
Eritrea,2013,80,4.363,NA
Estonia,2013,56.2000007629395,1.52,16833.0584438366
Ethiopia,2013,78.1999969482422,4.517,422.851830873218
Fiji,2013,37.5,2.589,3959.21008959416
Finland,2013,55.7000007629395,1.75,45718.368682964
France,2013,50.7000007629395,1.99,41268.4606253644
Gabon,2013,56.2000007629395,3.963,10359.5228190677
"Gambia, The",2013,72.1999969482422,5.751,541.404298711293
Georgia,2013,56.5,1.817,3633.74086935578
Germany,2013,53.5999984741211,1.39,43554.2147590488
Ghana,2013,67.3000030517578,4.209,1644.84533970772
Greece,2013,44.2000007629395,1.3,22252.5821113424
Guatemala,2013,49.2999992370605,3.263,2930.19426816341
Guinea,2013,65.5999984741211,5.094,437.939172928558
Guinea-Bissau,2013,68.1999969482422,4.906,521.385761040781
Guyana,2013,42.5999984741211,2.585,3452.20227338086
Haiti,2013,60.9000015258789,3.098,718.456612170314
Honduras,2013,42.7999992370605,2.442,2227.28520520182
"Hong Kong SAR, China",2013,51.2999992370605,1.124,34956.0459375884
Hungary,2013,44.7999992370605,1.35,13460.015987645
Iceland,2013,70.5,1.93,43834.1798440704
India,2013,27,2.465,1555.02314886833
Indonesia,2013,51.4000015258789,2.484,3570.93116676032
"Iran, Islamic Rep.",2013,16.6000003814697,1.726,5762.5206030706
Iraq,2013,14.8999996185303,4.607,5303.42667040849
Ireland,2013,53.0999984741211,1.96,48111.5631836244
Israel,2013,57.9000015258789,3.03,32562.9333543936
Italy,2013,39.5999984741211,1.39,33889.3160821703
Jamaica,2013,56.0999984741211,2.072,4937.62987379028
Japan,2013,48.7999992370605,1.43,46287.8870772546
Jordan,2013,15.6000003814697,3.468,3965.1260099376
Kazakhstan,2013,67.6999969482422,2.64,10368.6666779004
Kenya,2013,62.2000007629395,4.406,1073.49864553303
"Korea, Rep.",2013,50.0999984741211,1.187,23784.0860160446
Kuwait,2013,43.5999984741211,2.15,37974.0296827174
Kyrgyz Republic,2013,56,3.1,984.239033535116
Lao PDR,2013,76.3000030517578,3.063,1371.42570461251
Latvia,2013,54.9000015258789,1.52,13420.8579003507
Lebanon,2013,23.2999992370605,1.697,7560.60819465732
Lesotho,2013,59,3.222,1322.11909807069
Liberia,2013,58.2000007629395,4.793,382.41912891219
Libya,2013,30,2.507,NA
Lithuania,2013,55.7999992370605,1.59,14314.184867887
Luxembourg,2013,50.7000007629395,1.55,102241.924663999
"Macao SAR, China",2013,66,1.204,73168.0003222123
"Macedonia, FYR",2013,43.0999984741211,1.511,4759.22916060847
Madagascar,2013,86.5999984741211,4.468,407.023592595268
Malawi,2013,84.5999984741211,5.22,482.964042905024
Malaysia,2013,44.4000015258789,1.956,10062.9106024142
Maldives,2013,56.2000007629395,2.152,6896.89218556849
Mali,2013,50.7999992370605,6.314,674.081308578568
Malta,2013,37.9000015258789,1.38,22588.9548223093
Mauritania,2013,28.7000007629395,4.662,1316.31896019626
Mauritius,2013,43.5999984741211,1.44,8848.88703370886
Mexico,2013,45.0999984741211,2.272,9318.39509648765
Moldova,2013,37.5999984741211,1.263,1894.78010906573
Mongolia,2013,56.5999984741211,2.657,3698.55242094748
Montenegro,2013,43,1.706,6928.0074715532
Morocco,2013,26.5,2.535,3106.94667076151
Mozambique,2013,85.5,5.418,472.004826475729
Myanmar,2013,75.1999969482422,2.239,1148.98419322222
Namibia,2013,54.7000007629395,3.56,5608.60199939429
Nepal,2013,79.9000015258789,2.292,648.735831922658
Netherlands,2013,58.5,1.68,49972.8254281351
New Zealand,2013,62,2.01,35553.0300988635
Nicaragua,2013,47.4000015258789,2.3,1723.89506946488
Niger,2013,40,7.623,375.111175576095
Nigeria,2013,48.2000007629395,5.707,2461.80420945735
Norway,2013,61.2000007629395,1.78,88394.2732954938
Oman,2013,29,2.823,16938.4037971464
Pakistan,2013,24.6000003814697,3.682,1087.07755043535
Panama,2013,49,2.465,9894.50624931327
Papua New Guinea,2013,70.5,3.812,1678.23049979465
Paraguay,2013,55.7000007629395,2.581,3640.56200111487
Peru,2013,68.1999969482422,2.48,5764.50691808823
Philippines,2013,51.0999984741211,3.011,2421.97131098064
Poland,2013,48.9000015258789,1.29,13632.0943790296
Portugal,2013,54.9000015258789,1.21,21229.3533837744
Puerto Rico,2013,34.4000015258789,1.47,25967.5732461235
Qatar,2013,50.7999992370605,2.043,73791.1373484132
Romania,2013,48.7000007629395,1.41,8851.96471979389
Russian Federation,2013,57.0999984741211,1.7,11615.6959192087
Rwanda,2013,86.4000015258789,4.012,631.817968228734
Samoa,2013,23.5,4.147,3592.86848735639
Sao Tome and Principe,2013,45.2999992370605,4.634,1221.8716981597
Saudi Arabia,2013,20.2000007629395,2.818,20753.1232384374
Senegal,2013,66,5.134,998.48369478973
Serbia,2013,44.5,1.43,5670.71173002019
Sierra Leone,2013,65.6999969482422,4.746,617.137737696336
Singapore,2013,58.7999992370605,1.19,50467.8408250837
Slovak Republic,2013,51.0999984741211,1.34,17539.693064152
Slovenia,2013,52.2999992370605,1.55,22581.7568402504
Solomon Islands,2013,53.4000015258789,4.031,1458.36719514133
South Africa,2013,44.5,2.387,7623.12740872207
Spain,2013,52.5,1.27,29110.6341241773
Sri Lanka,2013,35.0999984741211,2.108,3372.16561566748
St. Lucia,2013,62.7000007629395,1.913,6733.7003661351
St. Vincent and the Grenadines,2013,55.7000007629395,1.997,6405.88658957361
Sudan,2013,31.2999992370605,4.421,1753.0947909365
Suriname,2013,40.5,2.386,9137.15927425065
Swaziland,2013,43.9000015258789,3.334,3988.97593943592
Sweden,2013,60.2999992370605,1.89,52723.089076326
Switzerland,2013,61.7999992370605,1.52,75228.2970997299
Tajikistan,2013,58.9000015258789,3.514,862.46520732921
Tanzania,2013,88.0999984741211,5.215,783.954656759669
Thailand,2013,64.3000030517578,1.524,5612.69102166532
Timor-Leste,2013,24.6000003814697,5.2,939.775555497179
Togo,2013,80.5999984741211,4.655,523.4345076367
Tonga,2013,53.5,3.768,3530.10767811261
Trinidad and Tobago,2013,53,1.789,17038.8881193151
Tunisia,2013,25.1000003814697,2.2,4251.10915417258
Turkey,2013,29.3999996185303,2.087,11102.2930238902
Turkmenistan,2013,46.9000015258789,2.326,6052.0869922688
Uganda,2013,75.8000030517578,5.869,649.260010048586
Ukraine,2013,53.2000007629395,1.506,3160.08373580159
United Arab Emirates,2013,46.5,1.801,37233.1074791224
United Kingdom,2013,55.7000007629395,1.83,39707.956583944
United States,2013,56.2999992370605,1.8575,49941.4891093737
Uruguay,2013,55.5999984741211,2.033,13467.6472381015
Uzbekistan,2013,48.0999984741211,2.3,1645.91072139771
Vanuatu,2013,61.5,3.383,2907.34607487347
"Venezuela, RB",2013,51.0999984741211,2.391,14504.8234268909
Vietnam,2013,73,1.96,1522.48588485741
West Bank and Gaza,2013,15.3999996185303,4.241,2527.26947486878
"Yemen, Rep.",2013,25.3999996185303,4.284,1134.01000750259
Zambia,2013,73.0999984741211,5.429,1586.19305341089
Zimbabwe,2013,83.4000015258789,3.977,817.597615285293
Afghanistan,2014,15.8999996185303,4.843,632.054805733833
Albania,2014,44.7999992370605,1.784,4412.49347452612
Algeria,2014,15.3999996185303,2.857,4700.87011477878
Angola,2014,63.5,6.08,4164.1187358212
Argentina,2014,47.5999984741211,2.322,10375.2960776626
Armenia,2014,54.5,1.531,3700.11028758632
Australia,2014,58.7000007629395,1.859,54232.6583595579
Austria,2014,54.7000007629395,1.44,47684.0063520242
Azerbaijan,2014,63.0999984741211,2,6122.98048925179
"Bahamas, The",2014,69.3000030517578,1.872,21306.4282366936
Bahrain,2014,39.0999984741211,2.056,21970.1483612738
Bangladesh,2014,57.5999984741211,2.175,924.061164393362
Barbados,2014,65.8000030517578,1.794,15877.9662561861
Belarus,2014,50.2999992370605,1.62,6428.39563219057
Belgium,2014,47.5999984741211,1.75,44585.8107889454
Belize,2014,49.4000015258789,2.579,4440.87387931512
Benin,2014,67.6999969482422,4.766,809.139074217505
Bhutan,2014,66.9000015258789,2.027,2537.6492654633
Bolivia,2014,64.4000015258789,2.968,2317.29246009558
Bosnia and Herzegovina,2014,34.2000007629395,1.263,4651.72956440838
Botswana,2014,71.9000015258789,2.836,7234.26211660325
Brazil,2014,59.4000015258789,1.79,11705.4311555548
Brunei Darussalam,2014,52.2000007629395,1.874,32859.6918271171
Bulgaria,2014,48,1.48,7299.55244471069
Burkina Faso,2014,77,5.521,637.883511886526
Burundi,2014,83.4000015258789,5.948,222.311563617322
Cabo Verde,2014,51.9000015258789,2.303,3494.29976889015
Cambodia,2014,78.6999969482422,2.635,969.339110879837
Cameroon,2014,64,4.704,1263.34763863822
Canada,2014,61.4000015258789,1.61,49895.9848533251
Central African Republic,2014,72.5999984741211,4.286,284.351706909135
Chad,2014,64,6.156,965.848972279728
Chile,2014,49.4000015258789,1.761,14479.7632581715
China,2014,64,1.562,6108.23864247317
Colombia,2014,56,1.897,7291.21927375183
Comoros,2014,35.4000015258789,4.49,769.098162376898
"Congo, Dem. Rep.",2014,70.6999969482422,6.006,371.111940809159
"Congo, Rep.",2014,68.5,4.869,3160.53683507803
Costa Rica,2014,46.7000007629395,1.819,8998.15757084856
Cote d'Ivoire,2014,52.5,5.001,1404.3185936445
Croatia,2014,44.7000007629395,1.46,13539.1222349706
Cuba,2014,43.5,1.615,NA
Cyprus,2014,56.2000007629395,1.446,26977.6288194539
Czech Republic,2014,51.2999992370605,1.46,20343.6304929897
Denmark,2014,58.7000007629395,1.67,57861.4617803304
Djibouti,2014,36.5,3.195,1570.24672112163
Dominican Republic,2014,51.4000015258789,2.48,6193.7058564624
Ecuador,2014,55,2.542,5439.44299246116
"Egypt, Arab Rep.",2014,23.7999992370605,3.338,2653.8989293081
El Salvador,2014,48.0999984741211,1.931,3772.4015703797
Equatorial Guinea,2014,80.6999969482422,4.835,21812.7548748117
Eritrea,2014,80.0999984741211,4.284,NA
Estonia,2014,56.2999992370605,1.52,17353.6941835615
Ethiopia,2014,78.3000030517578,4.395,454.773174776523
Fiji,2014,37.5,2.564,4146.76376574895
Finland,2014,55.4000015258789,1.75,45207.1400279528
France,2014,50.5999984741211,1.99,41204.0094139333
Gabon,2014,56.5,3.909,10567.5429208651
"Gambia, The",2014,72.1999969482422,5.717,528.785423795214
Georgia,2014,56.7999992370605,1.816,3851.72340996133
Germany,2014,53.7000007629395,1.39,44877.5530156033
Ghana,2014,67.5,4.168,1670.67945209761
Greece,2014,44.0999984741211,1.3,22480.3471276762
Guatemala,2014,49.5,3.211,2990.61848787341
Guinea,2014,65.6999969482422,5.013,427.985402949741
Guinea-Bissau,2014,68.3000030517578,4.835,521.755027549978
Guyana,2014,42.9000015258789,2.558,3571.37702505982
Haiti,2014,61.0999984741211,3.033,728.715884062284
Honduras,2014,43.0999984741211,2.382,2263.52392130704
"Hong Kong SAR, China",2014,51.0999984741211,1.234,35624.9016386903
Hungary,2014,44.9000015258789,1.35,14042.5628440715
Iceland,2014,70.3000030517578,1.93,44141.0682345494
India,2014,27,2.427,1647.32807976761
Indonesia,2014,51.4000015258789,2.463,3703.36591283877
"Iran, Islamic Rep.",2014,16.7000007629395,1.707,5936.53829665136
Iraq,2014,15,4.566,5131.2091271044
Ireland,2014,53.0999984741211,1.96,51968.9857863438
Israel,2014,57.7000007629395,3.08,32954.2330433591
Italy,2014,39.7000007629395,1.39,33610.6604498132
Jamaica,2014,56.0999984741211,2.046,4961.17260514552
Japan,2014,48.7000007629395,1.42,46518.8142001485
Jordan,2014,15.8000001907349,3.422,3976.96566430716
Kazakhstan,2014,67.9000015258789,2.74,10645.4562649838
Kenya,2014,62.4000015258789,4.334,1101.22985855291
"Korea, Rep.",2014,50.0999984741211,1.205,24479.2409272723
Kuwait,2014,43.7999992370605,2.105,36542.7432409264
Kyrgyz Republic,2014,56.2999992370605,3.2,1003.51040402907
Lao PDR,2014,76.3000030517578,2.991,1450.41315820517
Latvia,2014,55.2000007629395,1.52,13832.2778693308
Lebanon,2014,23.7000007629395,1.714,7250.83309294993
Lesotho,2014,59.0999984741211,3.185,1365.03977920615
Liberia,2014,58.2999992370605,4.719,376.090599520437
Libya,2014,30,2.467,NA
Lithuania,2014,56,1.59,14875.6145219121
